Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
125,2024,02/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 146/2023, de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de estar reformando o campo de futebol do Jardim Esperança, assim como a colocação de alambrado e adequação da iluminação. A reforma...",Indicação nº 125/2024
124,2024,02/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 068/2023, de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de disponibilizar um profissional capacitado em Língua Brasileira de Sinais (LIBRAS), quando necessário, nas reuniões de pais ou...",Indicação nº 124/2024
123,2024,29/04/2024,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Anderson Marcos Viana (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reparar a Rodoviária Municipal em resposta aos danos causados pelos recentes temporais. É evidente que a infraestrutura da rodoviária sofreu consideráveis danos com as intempéries, resultando no fechamento da...",Indicação nº 123/2024
122,2024,29/04/2024,Encaminhado,"Anderson Marcos Viana (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar políticas educacionais inovadoras, especialmente no que diz respeito aos direitos dos professores. Já existente no Estado e na maioria dos municípios vizinhos, o Projeto propõe 6 abonadas para os...",Indicação nº 122/2024
121,2024,24/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção na estrada (JQL 020) que conecta o Bairro Duas Barras ao Bairro Vila São João, incluindo a reconstrução dos camaleões danificados pelas chuvas. Considerando que os bairros em questão são...",Indicação nº 121/2024
120,2024,24/04/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 108/2021, 148/2022 e 224/2023, que estude junto ao setor competente da administração, as possibilidades de realizar a limpeza das Estações de Tratamento de Esgotos - ETE, digo a “Lagoa de Tratamento do Matadouro” e principalmente a “Lagoa de Tratamento do...",Indicação nº 120/2024
119,2024,23/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 043/2023, que estude junto ao setor competente da administração, as possibilidades de tomar providências definitivas acerca do direcionamento e escoamento correto das águas pluviais no Residencial Recanto dos Eucaliptos. Tal indicação se justifica em razão de...",Indicação nº 119/2024
118,2024,23/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 157/2023, que estude junto ao setor competente da administração, as possibilidades de implementação de um programa de bolsa atleta municipal. Esta iniciativa visa apoiar e incentivar os talentos esportivos locais, proporcionando-lhes recursos e suporte para o...",Indicação nº 118/2024
117,2024,23/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor de Segurança e Medicina do Trabalho da administração, as possibilidades de promover um treinamento simulado de evacuação escolar em caso de incêndio em todas as escolas municipais e estaduais, incluindo as escolas particulares, dentro do município. Tal medida...",Indicação nº 117/2024
116,2024,23/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aprimorar a acessibilidade no Parque Ecológico, especialmente no espaço dedicado às pessoas com deficiência ou mobilidade reduzida. Notamos que as rampas das calçadas estão estreitas e inclinadas, o que pode...",Indicação nº 116/2024
115,2024,23/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de relocar os bancos instalados na Rua José Reis, no Bairro Pioneiros. A retirada e realocação são necessárias, uma vez que os bancos foram posicionados de forma inadequada, tornando difícil para os moradores...",Indicação nº 115/2024
114,2024,23/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar uma limpeza abrangente nas canaletas de captação de água localizadas na praça Álvaro de Oliveira Junqueira. Seria altamente benéfico agir quanto à limpeza das canaletas de captação de água na praça...",Indicação nº 114/2024
113,2024,19/04/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realização da poda de árvores que estão obstruindo a visão dos motoristas, especialmente nas áreas centrais da cidade, onde o fluxo de carros é mais intenso. A realização da poda de árvores que obstruem a visão...",Indicação nº 113/2024
112,2024,17/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a instalação de academias adaptadas para pessoas com deficiência física ou mobilidade reduzida em todas as áreas onde já existem academias ao ar livre. É importante destacar que as pessoas com...",Indicação nº 112/2024
111,2024,17/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de promover eventos educativos sobre trânsito durante o ano letivo das escolas municipais e estaduais do município. É fundamental destacar que a educação no trânsito desde cedo é essencial para formar cidadãos...",Indicação nº 111/2024
110,2024,17/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar redutores de velocidade próximos às igrejas estabelecidas com sede própria no Município, especialmente nas vias com alto tráfego de veículos. Ao reduzir a velocidade dos veículos, podemos diminuir...",Indicação nº 110/2024
109,2024,16/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de dedicar um olhar especial à quadra de basquete do Bairro Jardim Alvorada. Recentemente, uma das cestas foi removida, e a comunidade tem o desejo de reinstalá-la, além de empreender uma nova pintura na quadra. A...",Indicação nº 109/2024
108,2024,16/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 188/2023, de autoria do Vereador Reinaldo Codognato, que estude junto ao setor competente da administração, as possibilidades de implementar medidas de proteção na Rua Florianópolis, especificamente em frente ao playground local, como por exemplo, sinalizações...",Indicação nº 108/2024
107,2024,16/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 179/2023, de autoria do Vereador Reinaldo Codognato, que estude junto ao setor competente da administração, as possibilidades de implementar a devida iluminação pública no Rua Primavera, localizada no bairro Recanto dos Eucaliptos. Primeiramente, é importante...",Indicação nº 107/2024
106,2024,16/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 169/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de delimitar com sinalização de solo linhas de retenção destinadas exclusivamente à espera de motocicletas principalmente em...",Indicação nº 106/2024
105,2024,16/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 015/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de realizar a devida reforma no playground e no calçamento da praça do centenário, bem como construção de bebedouros no local. Tal...",Indicação nº 105/2024
104,2024,16/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de retirar o antigo playground na praça do Bairro Pioneiros. Infelizmente, o equipamento atual apresenta riscos para as crianças que o utilizam, com peças de ferro quebradas, madeira solta e estrutura desgastada....",Indicação nº 104/2024
103,2024,12/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar coberturas para os Centros Educacionais Infantis (CEIs) que ampliaram suas salas. Esta iniciativa se baseia na preocupação com o bem-estar e segurança das crianças e dos colaboradores dessas...",Indicação nº 103/2024
102,2024,11/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de garantir que os professores e demais profissionais da educação tenham acesso à alimentação oferecida aos alunos durante o período letivo. É de extrema importância que a escola sempre mantenha como prioridade...",Indicação nº 102/2024
101,2024,10/04/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 038/2023, de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de implantar um serviço de transporte coletivo denominado como ""Circular da Saúde"", apropriado para transporte de pacientes com...",Indicação nº 101/2024
100,2024,10/04/2024,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar uma reforma geral na praça do Bairro Jardim Boa Vista. As praças são áreas de convívio social essenciais em qualquer comunidade. Uma reforma geral pode melhorar a qualidade desse espaço, tornando-o mais...",Indicação nº 100/2024
099,2024,10/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de destinar recursos anuais para a substituição preventiva de encanamentos de água. Esta medida poderá contribuir significativamente para garantir a eficiência e a segurança do sistema de abastecimento de água em...",Indicação nº 099/2024
098,2024,10/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 149/2022, que estude junto ao setor competente da administração, as possibilidades de implantar uma carteira funcional para os servidores municipais. Uma carteira funcional proporcionaria uma forma padronizada e oficial de identificação para os servidores...",Indicação nº 098/2024
097,2024,10/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades criar um espaço dedicado ao desenvolvimento cultural de nossa comunidade como um todo, descentralizando os eventos culturais que sempre são realizados no Centro de Formação Educacional (CEFE) e trazendo para os...",Indicação nº 097/2024
096,2024,09/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reforçar uma faixa amarela no centro da pista da rodovia vicinal Dr. José Siniciato, bem como realizar a poda das árvores no trecho antes de chegar à Associação dos Catadores de Junqueirópolis (ACAJUNQ). Essa...",Indicação nº 096/2024
095,2024,09/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar uma lombada convencional ou ecológica na Rua Rio Branco, em frente à Igreja do Evangelho Quadrangular, e também fortalecer a lombada já existente nesta mesma rua, em frente à sorveteria ""Casa do...",Indicação nº 095/2024
094,2024,09/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar duas lixeiras na pista de skate do Município. Essa medida é importante pois contribuirá para a promoção de um ambiente mais limpo e organizado na pista de skate, incentivando os praticantes a...",Indicação nº 094/2024
093,2024,04/04/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de melhorias na praça localizada na Rua Wilson José Souza, defronte ao hotel Flor de Liz. A necessidade de melhorias no local é evidenciada pelo mato alto, iluminação precária e excesso de grama na quadra de areia,...",Indicação nº 093/2024
092,2024,03/04/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aumentar o número de motoristas designados para o transporte escolar, utilizando a ferramenta de reestruturação de quadro disponível na própria Prefeitura Municipal de Junqueirópolis. Esta medida é essencial...",Indicação nº 092/2024
091,2024,03/04/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 161/2021 e 108/2022, ambas de autoria do Vereador Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades de concluir a construção do muro no recinto da Aceruva. Esta medida se faz necessária para mitigar...",Indicação nº 091/2024
090,2024,02/04/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, complementando a indicação n° 083/2024, que estude junto ao setor competente da administração, as possibilidades de estabelecer uma parceria com a Associação Junqueiropolense Amor e Vida (AJAV), o Grupo de Apoio ao Paciente com Câncer. Tal parceria visaria, além de implementar um...",Indicação nº 090/2024
089,2024,02/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 58/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de organizar uma semana comemorativa para Dia Mundial de Conscientização do Autismo, celebrado em 2 de abril. Tal indicação se...",Indicação nº 089/2024
088,2024,02/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 51/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de realizar a pavimentação asfáltica ou por meio da colocação de pedrisco nos trechos localizados na via de acesso Joao Furini,...",Indicação nº 088/2024
087,2024,02/04/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma área de lazer com playground nas proximidades dos encontros da Avenida Junqueira com a Rua da Paz e Rua 4 de Setembro, no Bairro Vila Beatriz. Primeiramente, é fundamental ressaltar que espaços...",Indicação nº 087/2024
086,2024,27/03/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de disponibilizar um ônibus de grande porte para transportar os atletas que representam nosso município em competições realizadas em outras localidades. Tal iniciativa possibilitaria aos pais acompanharem seus...",Indicação nº 086/2024
085,2024,27/03/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementação de um projeto denominado ""Revela Talentos"" nas escolas municipais. Este projeto visaria identificar e nutrir os talentos existentes entre nossos alunos, garantindo que potenciais valiosos não sejam...",Indicação nº 085/2024
084,2024,26/03/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 048/2023, que estude junto ao setor competente da administração, as possibilidades de realizar a compra ou locação de um imóvel urbano próximo ao Hospital Regional de Oncologia - Hospital de Esperança, na cidade de Presidente Prudente para funcionar como casa...",Indicação nº 084/2024
083,2024,26/03/2024,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 239/2023, que estude junto ao setor competente da administração, as possibilidades de instituir um Auxílio Municipal Oncológico para fornecimento de alimentos para pessoas que estão realizando tratamentos oncológicos. É evidente que um plano alimentar...",Indicação nº 083/2024
082,2024,26/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 122/2022 e 163/2023, ambas de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de realizar a devida reforma dos vestiários do Estádio Municipal Raphael Capelli, como a troca dos pisos que estão...",Indicação nº 082/2024
081,2024,26/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de iniciar a implementação de lombadas ecológicas. A implementação de lombadas ecológicas é uma medida que se justifica plenamente, levando em consideração diversos aspectos cruciais, tais como a promoção da...",Indicação nº 081/2024
080,2024,26/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma cobertura na Avenida Campo Salles, ao lado do muro do Lar Santo Antônio (Asilo) de Junqueirópolis, visando proteger os cidadãos tanto da chuva quanto do sol. Esta proposta se torna ainda mais...",Indicação nº 080/2024
079,2024,26/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar melhorias no trecho entre a Rua Corumbá e a Rua Belo Horizonte. É crucial agir diante da situação que perdura há anos, pois a condição atual se torna cada vez mais perigosa para os motociclistas. A...",Indicação nº 079/2024
078,2024,25/03/2024,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção da calçada situada no cruzamento da Rua Belo Horizonte com a Rua da Paz. Atualmente, a área encontra-se tomada por vegetação e entulhos, dificultando o trânsito adequado de pedestres. A...",Indicação nº 078/2024
077,2024,21/03/2024,Encaminhado,Rui Domingos da Silva (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 190/2021 e 151/2023, ambas de autoria do Vereador Rui Domingos da Silva, que estude junto ao setor competente da administração, as possibilidades de implantar a concessão de diárias (valor fixo) aos servidores públicos municipais motoristas de ambulância e...",Indicação nº 077/2024
076,2024,20/03/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalação de bancos e mesas no entorno da pista de caminhada do Bairro Pioneiros, especificamente na Rua José Reis e Hermínio Grespan. Isso proporcionaria aos moradores um local agradável para descansar,...",Indicação nº 076/2024
075,2024,20/03/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 205/2023, que estude junto ao setor competente da administração, as possibilidades de construir, alugar ou adquirir um prédio para instalação da Creche Municipal do Idoso, visando atender principalmente às famílias de nosso município que não têm onde deixar o...",Indicação nº 075/2024
074,2024,20/03/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aumentar a iluminação do complexo esportivo parque ecológico Taffarel Rodrigues Vieira no Bairro Jardim Paulista. Observando o espaço, nota-se uma área que necessita de atenção especial: o setor que se encontra...",Indicação nº 074/2024
073,2024,20/03/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 203/2023, de autoria do Vereador Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades de alterar a Lei Municipal nº 3.493, de 16 de fevereiro de 2022, que dispõe sobre a autorização para celebrar convênio com o...",Indicação nº 073/2024
072,2024,20/03/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar melhorias nos Centros Educacionais Infantis (CEIs) que recentemente receberam novas salas de aula. Considerando a importância do conforto e da segurança das crianças em ambiente escolar, proponho que...",Indicação nº 072/2024
071,2024,19/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 022/2021, de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de revitalização do campo de futebol localizado no Bairro Cristo Redentor, incluindo a substituição do gramado. Essa medida se mostra...",Indicação nº 071/2024
070,2024,19/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 024/2021, de autoria do Vereador Elio Furini Neto, que estude junto ao setor competente da administração, as possibilidades de ampliação do Centro Educacional Infantil do Cristo Redentor. Essa proposição se fundamenta na crescente demanda de crianças...",Indicação nº 070/2024
069,2024,19/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementação de um pátio destinado ao estacionamento de caminhões e carretas, proporcionando infraestrutura e segurança adequadas. Tenho recebido manifestações tanto de proprietários de caminhões quanto de...",Indicação nº 069/2024
068,2024,19/03/2024,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 226/2023, que estude junto ao setor competente da administração, as possibilidades de flexibilização no horário de trabalho de determinadas classes de trabalhadores no município, a fim de protegê-los do longo período de exposição ao sol. Esta medida se...",Indicação nº 068/2024
067,2024,19/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de melhorias para o ponto de ônibus localizado na interseção da Rua José Bonifácio com a Rua das Américas. Considerando o atual estado de deterioração do ponto de ônibus, é crucial que sejam tomadas medidas para...",Indicação nº 067/2024
066,2024,14/03/2024,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor), Sofia Rodrigues dos Santos (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar duas lombadas ou depressões na Rua São Salvador, próximas à interseção com a Rua Lucélia. A necessidade de tal reivindicação é justificada pela alta velocidade dos veículos, a qual é incompatível...",Indicação nº 066/2024
065,2024,14/03/2024,Encaminhado,"Rui Domingos da Silva (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 189/2023 e 166/2021, de autoria dos Vereadores Rui Domingos da Silva e Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades não apenas de realizar serviços de proteção em todas as cabeceiras de pontes...",Indicação nº 065/2024
064,2024,14/03/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 049/2022 e 159/2021, de autoria do Vereador Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades de rever o percentual que é pago como insalubridade aos servidores municipais da área da saúde da municipalidade...",Indicação nº 064/2024
063,2024,14/03/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma canaleta para o escoamento da água pluvial no cruzamento da Rua Argentina com a Rua Iracema Sobreira. Esta iniciativa se justifica pela necessidade de prevenir possíveis problemas causados pela...",Indicação nº 063/2024
062,2024,13/03/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 056/2023, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção dos pisos intervalados de concreto que revestem a Praça Álvaro de Oliveira Junqueira. Tal indicação se justifica em razão do revestimento do referido...",Indicação nº 062/2024
061,2024,13/03/2024,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 047/2023, que estude junto ao setor competente da administração, as possibilidades de instalar ninhos artificiais (caixotes) nas palmeiras imperiais e demais árvores que são constantemente visitadas por araras. Tal indicação se justifica em razão da necessidade...",Indicação nº 061/2024
060,2024,12/03/2024,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 149/2023, que estude junto ao setor competente da administração, as possibilidades de construir faixas elevadas nos encontros da Avenida Paulista com a Rua Porto Alegre, defronte ao Ponto Socorro e na Rua Washington Luis com a Avenida Bandeirantes, ao lado...",Indicação nº 060/2024
059,2024,12/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando as indicações n° 144/2022 e 197/2023, que estude junto ao setor competente da administração, as possibilidades de promover a manutenção e a compactação dos campos situados nos Bairros Residencial das Américas, Jardim Paulista, Jardim Alvorada e Carmesim 1. A compactação...",Indicação nº 059/2024
058,2024,12/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento na interseção da Rua José Bonifácio com a Rua Marconi e no final da Rua José Bonifácio, situado no Bairro Jardim Esperança. A medida de recapeamento nessas áreas específicas se justifica...",Indicação nº 058/2024
057,2024,12/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar manutenção nos ventiladores da Escola Estadual Prof º Idene Rodrigues dos Santos, além de buscar uma solução para a doação de aparelhos de ar-condicionado para a escola. Essa medida se justifica pela...",Indicação nº 057/2024
